Country Name,Year,Conflict_Count,Average_Intensity,Country Code_x,Military_Spending,Country Code_y,Inflation_Rate,Average_Oil_Price,Oil_Price_Change,Volatility,Military_Rank,Inflation_Level,Conflict_Severity,Oil_Level
"Cyprus, Turkey",1974,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1960,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1961,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1962,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1964,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1965,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1967,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1977,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1978,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
DR Congo (Zaire),1996,1,2.0,,0.0,,0.0,22.11917322834645,3.690368447469961,20.02500157416309,1.0,Low,Low,Medium
DR Congo (Zaire),1997,1,2.0,,0.0,,0.0,20.60825396825397,-1.5109192600924857,-6.830812546628973,1.0,Low,Low,Medium
DR Congo (Zaire),1998,1,2.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
DR Congo (Zaire),1999,1,2.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
DR Congo (Zaire),2000,1,2.0,,0.0,,0.0,30.37852,11.033539920318727,57.0356747583713,22.0,Low,Low,Medium
DR Congo (Zaire),2001,1,1.0,,0.0,,0.0,25.98312,-4.395400000000002,-14.46877596406936,21.0,Low,Low,Medium
DR Congo (Zaire),2005,1,1.0,,0.0,,0.0,56.637250996015936,15.131226899630391,36.45549586848542,21.0,Low,Low,High
DR Congo (Zaire),2006,1,1.0,,0.0,,0.0,66.05465863453816,9.41740763852222,16.62758603729668,21.0,Low,Low,High
DR Congo (Zaire),2007,2,1.0,,0.0,,0.0,72.34059523809525,6.28593660355709,9.516265367951426,21.0,Low,Low,Very High
DR Congo (Zaire),2008,2,1.0,,0.0,,0.0,99.6715019762846,27.33090673818936,37.78087068296148,24.0,Low,Low,Very High
DR Congo (Zaire),2011,1,1.0,,0.0,,0.0,94.880873015873,15.405158730158703,19.383479429675,23.0,Low,Low,Very High
DR Congo (Zaire),2012,1,1.0,,0.0,,0.0,94.05333333333331,-0.8275396825396797,-0.8721880988608044,20.0,Low,Low,Very High
DR Congo (Zaire),2013,2,1.5,,0.0,,0.0,97.98253968253968,3.929206349206368,4.177636464282353,22.0,Low,Low,Very High
DR Congo (Zaire),2014,2,1.0,,0.0,,0.0,93.17222222222225,-4.810317460317435,-4.909361888253471,27.0,Low,Low,Very High
DR Congo (Zaire),2016,1,1.0,,0.0,,0.0,43.29365079365079,-5.363055555555555,-11.02223302388209,31.0,Low,Low,High
DR Congo (Zaire),2017,3,1.3333333333333333,,0.0,,0.0,50.80032,7.506669206349208,17.338960953253913,29.0,Low,Low,High
DR Congo (Zaire),2018,2,1.0,,0.0,,0.0,65.22746987951807,14.427149879518067,28.3997224417446,28.0,Low,Low,High
DR Congo (Zaire),2019,2,1.0,,0.0,,0.0,56.98832,-8.239149879518067,-12.631411113656,31.0,Low,Low,High
DR Congo (Zaire),2020,4,1.0,,0.0,,0.0,39.16043650793651,-17.827883492063492,-31.283398935191443,32.0,Low,Low,Medium
DR Congo (Zaire),2021,2,1.0,,0.0,,0.0,68.13509960159362,28.974663093657117,73.98963259202924,28.0,Low,Low,High
DR Congo (Zaire),2022,2,1.0,,0.0,,0.0,94.9028685258964,26.76776892430277,39.28631363397419,31.0,Low,Low,Very High
DR Congo (Zaire),2023,2,1.0,,0.0,,0.0,77.57653225806452,-17.326336267831877,-18.256915240769555,28.0,Low,Low,Very High
DR Congo (Zaire),2024,2,1.0,,0.0,,0.0,76.63224000000001,-0.9442922580645076,-1.217239583387464,28.0,Low,Low,Very High
DR Congo (Zaire),2025,2,1.5,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
Djibouti,1991,1,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Djibouti,1992,1,1.0,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Djibouti,1993,1,1.0,,0.0,,0.0,18.4322,-2.1433642023346278,-10.417037322803658,1.0,Low,Low,Low
Djibouti,1994,1,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Djibouti,1999,1,1.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
"Djibouti, Eritrea",2008,1,1.0,,0.0,,0.0,99.6715019762846,27.33090673818936,37.78087068296148,24.0,Low,Low,Very High
Dominican Republic,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Ecuador, Peru",1995,1,1.0,,0.0,,0.0,18.428804780876494,1.2323762094479207,7.1664660154811655,1.0,Low,Low,Low
Egypt,1993,1,1.0,,0.0,,0.0,18.4322,-2.1433642023346278,-10.417037322803658,1.0,Low,Low,Low
Egypt,1994,1,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Egypt,1995,1,1.0,,0.0,,0.0,18.428804780876494,1.2323762094479207,7.1664660154811655,1.0,Low,Low,Low
Egypt,1996,1,1.0,,0.0,,0.0,22.11917322834645,3.690368447469961,20.02500157416309,1.0,Low,Low,Medium
Egypt,1997,1,1.0,,0.0,,0.0,20.60825396825397,-1.5109192600924857,-6.830812546628973,1.0,Low,Low,Medium
Egypt,1998,1,1.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
Egypt,2014,1,1.0,EGY,5085121576.27973,EGY,10.0702154687481,93.17222222222225,-4.810317460317435,-4.909361888253471,9.0,Extreme,Low,Very High
Egypt,2015,1,1.0,EGY,5475490833.44169,EGY,10.370490343517,48.656706349206345,-44.5155158730159,-47.77766893532205,7.0,Extreme,Low,High
Egypt,2016,1,1.0,EGY,4513022526.81632,EGY,13.8136062148289,43.29365079365079,-5.363055555555555,-11.02223302388209,9.0,Extreme,Low,High
Egypt,2017,2,1.0,EGY,2765588434.01207,EGY,29.5066083940038,50.80032,7.506669206349208,17.338960953253913,15.0,Extreme,Low,High
Egypt,2018,2,1.0,EGY,3119587363.84249,EGY,14.4014657807421,65.22746987951807,14.427149879518067,28.3997224417446,13.0,Extreme,Low,High
Egypt,2019,2,1.0,EGY,3743671451.54565,EGY,9.15279959324803,56.98832,-8.239149879518067,-12.631411113656,13.0,High,Low,High
Egypt,2020,1,1.0,EGY,4505374644.32501,EGY,5.04493288977538,39.16043650793651,-17.827883492063492,-31.283398935191443,10.0,High,Low,Medium
Egypt,2021,1,1.0,EGY,5165445626.55285,EGY,5.21404940513042,68.13509960159362,28.974663093657117,73.98963259202924,10.0,High,Low,High
Egypt,2022,1,1.0,EGY,4645922047.5088,EGY,13.8956609775177,94.9028685258964,26.76776892430277,39.28631363397419,10.0,Extreme,Low,Very High
"Egypt, France, Israel, United Kingdom",1956,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, Iraq, Israel, Jordan, Lebanon, Syria",1948,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, Iraq, Israel, Jordan, Lebanon, Syria",1949,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, Israel",1967,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, Israel",1969,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, Israel",1970,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, Israel",1973,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, United Kingdom",1951,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Egypt, United Kingdom",1952,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1972,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1979,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1980,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1981,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1982,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1983,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1984,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1985,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
El Salvador,1986,1,2.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
El Salvador,1987,1,2.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
El Salvador,1988,1,2.0,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
El Salvador,1989,1,2.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
El Salvador,1990,1,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
El Salvador,1991,1,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
"El Salvador, Honduras",1969,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Eritrea,1997,1,1.0,,0.0,,0.0,20.60825396825397,-1.5109192600924857,-6.830812546628973,1.0,Low,Low,Medium
Eritrea,1999,1,1.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
Eritrea,2003,1,1.0,ERI,181583668.998912,ERI,0.0,31.07524,4.890280000000001,18.67591166837757,13.0,Low,Low,Medium
"Eritrea, Ethiopia",1998,1,2.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
"Eritrea, Ethiopia",1999,1,2.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
"Eritrea, Ethiopia",2000,1,2.0,,0.0,,0.0,30.37852,11.033539920318727,57.0356747583713,22.0,Low,Low,Medium
"Eritrea, Ethiopia",2016,1,1.0,,0.0,,0.0,43.29365079365079,-5.363055555555555,-11.02223302388209,31.0,Low,Low,High
Ethiopia,1960,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1964,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1966,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1967,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1968,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1969,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1970,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1972,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1973,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1974,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1975,2,1.5,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1976,4,1.5,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1977,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1978,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1979,4,1.25,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1980,5,1.2,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1981,5,1.6,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1982,3,1.6666666666666667,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1983,5,1.4,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1984,3,1.6666666666666667,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1985,3,1.6666666666666667,,0.0,,0.0,,,,1.0,Low,Low,
Ethiopia,1986,3,1.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
Ethiopia,1987,3,1.6666666666666667,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
Ethiopia,1988,3,1.6666666666666667,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
Ethiopia,1989,3,1.6666666666666667,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Ethiopia,1990,3,1.6666666666666667,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Ethiopia,1991,4,1.5,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Ethiopia,1992,1,1.0,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Ethiopia,1993,1,1.0,,0.0,,0.0,18.4322,-2.1433642023346278,-10.417037322803658,1.0,Low,Low,Low
Ethiopia,1994,2,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Ethiopia,1995,1,1.0,,0.0,,0.0,18.428804780876494,1.2323762094479207,7.1664660154811655,1.0,Low,Low,Low
Ethiopia,1996,2,1.0,,0.0,,0.0,22.11917322834645,3.690368447469961,20.02500157416309,1.0,Low,Low,Medium
Ethiopia,1998,2,1.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
Ethiopia,1999,2,1.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
Ethiopia,2000,2,1.0,ETH,617541613.6279,ETH,0.662458109266481,30.37852,11.033539920318727,57.0356747583713,9.0,Low,Low,Medium
Ethiopia,2001,2,1.0,ETH,349808276.450815,ETH,-8.23784453391136,25.98312,-4.395400000000002,-14.46877596406936,12.0,Low,Low,Medium
Ethiopia,2002,2,1.0,ETH,288932333.459776,ETH,0.6750891021708,26.18496,0.2018400000000006,0.7768120225746689,10.0,Low,Low,Medium
Ethiopia,2003,2,1.0,ETH,278673159.931532,ETH,13.6740452028271,31.07524,4.890280000000001,18.67591166837757,12.0,Extreme,Low,Medium
Ethiopia,2004,2,1.0,ETH,311038748.989645,ETH,3.32737047894847,41.506024096385545,10.430784096385544,33.56622216396572,14.0,Moderate,Low,Medium
Ethiopia,2005,2,1.0,ETH,342066638.665934,ETH,9.96997123512891,56.637250996015936,15.131226899630391,36.45549586848542,14.0,High,Low,High
Ethiopia,2006,2,1.0,ETH,345687017.021091,ETH,12.2994763114824,66.05465863453816,9.41740763852222,16.62758603729668,14.0,Extreme,Low,High
Ethiopia,2007,2,1.0,ETH,360140308.612027,ETH,17.2404008340897,72.34059523809525,6.28593660355709,9.516265367951426,16.0,Extreme,Low,Very High
Ethiopia,2008,2,1.0,ETH,388187596.747412,ETH,44.3566858766951,99.6715019762846,27.33090673818936,37.78087068296148,18.0,Extreme,Low,Very High
Ethiopia,2009,2,1.0,ETH,339627767.966309,ETH,8.48364404530282,61.95043650793651,-37.721065468348094,-37.845386816106455,17.0,High,Low,High
Ethiopia,2010,2,1.0,ETH,303617033.089052,ETH,8.14926402965082,79.47571428571429,17.52527777777778,28.289191756594988,15.0,High,Low,Very High
Ethiopia,2011,2,1.0,ETH,332441772.391593,ETH,33.2499598823344,94.880873015873,15.405158730158703,19.383479429675,17.0,Extreme,Low,Very High
Ethiopia,2012,2,1.0,ETH,366539017.667525,ETH,23.600417677317,94.05333333333331,-0.8275396825396797,-0.8721880988608044,15.0,Extreme,Low,Very High
Ethiopia,2013,2,1.0,ETH,345064165.844028,ETH,7.46402192944517,97.98253968253968,3.929206349206368,4.177636464282353,16.0,High,Low,Very High
Ethiopia,2014,1,1.0,ETH,414476025.830071,ETH,6.89001951597191,93.17222222222225,-4.810317460317435,-4.909361888253471,20.0,High,Low,Very High
Ethiopia,2015,2,1.0,ETH,442532624.456259,ETH,9.56889955968623,48.656706349206345,-44.5155158730159,-47.77766893532205,20.0,High,Low,High
Ethiopia,2016,2,1.0,ETH,490177248.532075,ETH,6.62813337230924,43.29365079365079,-5.363055555555555,-11.02223302388209,22.0,High,Low,High
Ethiopia,2019,2,1.0,ETH,535978018.203675,ETH,15.8096321719344,56.98832,-8.239149879518067,-12.631411113656,18.0,Extreme,Low,High
Ethiopia,2020,2,1.5,ETH,754474128.79764,ETH,20.3563468559061,39.16043650793651,-17.827883492063492,-31.283398935191443,19.0,Extreme,Low,Medium
Ethiopia,2021,2,1.5,ETH,1595543729.01487,ETH,26.8395221557722,68.13509960159362,28.974663093657117,73.98963259202924,15.0,Extreme,Low,High
Ethiopia,2022,2,1.5,ETH,1785603828.39192,ETH,33.8898797100898,94.9028685258964,26.76776892430277,39.28631363397419,14.0,Extreme,Low,Very High
Ethiopia,2023,2,1.5,ETH,1409020101.00844,ETH,30.2188278135278,77.57653225806452,-17.326336267831877,-18.256915240769555,13.0,Extreme,Low,Very High
Ethiopia,2024,2,1.5,ETH,921665263.86463,ETH,21.037746057771,76.63224000000001,-0.9442922580645076,-1.217239583387464,16.0,Extreme,Low,Very High
Ethiopia,2025,2,1.5,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
"Ethiopia, Somalia",1964,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Ethiopia, Somalia",1977,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Ethiopia, Somalia",1978,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Ethiopia, Somalia",1980,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
France,1961,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
France,1962,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"France, Thailand",1946,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"France, Tunisia",1961,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Gabon,1964,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Gambia,1981,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Georgia,1991,1,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Georgia,1992,3,1.0,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Georgia,1993,2,1.5,,0.0,,0.0,18.4322,-2.1433642023346278,-10.417037322803658,1.0,Low,Low,Low
Georgia,2004,1,1.0,GEO,70419742.780372,GEO,5.65632636191132,41.506024096385545,10.430784096385544,33.56622216396572,18.0,High,Low,Medium
Georgia,2008,1,1.0,GEO,1090160250.60538,GEO,9.99948761552747,99.6715019762846,27.33090673818936,37.78087068296148,16.0,High,Low,Very High
Ghana,1966,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ghana,1981,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Ghana,1983,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Greece,1946,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Greece,1947,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Greece,1948,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Greece,1949,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Grenada, United States of America",1983,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1949,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1954,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1963,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1966,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1967,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1968,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1969,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1970,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1972,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1973,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1974,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1975,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1976,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1977,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1978,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1979,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1980,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1981,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1982,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1983,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1984,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1985,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guatemala,1986,1,1.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
Guatemala,1987,1,1.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
Guatemala,1988,1,1.0,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
Guatemala,1989,1,1.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Guatemala,1990,1,1.0,,0.0,,0.0,24.52657587548638,4.89108949416342,24.90943895749771,1.0,Low,Low,Medium
Guatemala,1991,1,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Guatemala,1992,1,1.0,,0.0,,0.0,20.57556420233463,-0.9658029851653716,-4.483480443738063,1.0,Low,Low,Low
Guatemala,1993,1,1.0,,0.0,,0.0,18.4322,-2.1433642023346278,-10.417037322803658,1.0,Low,Low,Low
Guatemala,1994,1,1.0,,0.0,,0.0,17.196428571428573,-1.2357714285714287,-6.704416339728459,1.0,Low,Low,Low
Guatemala,1995,1,1.0,,0.0,,0.0,18.428804780876494,1.2323762094479207,7.1664660154811655,1.0,Low,Low,Low
Guinea,2000,1,1.0,GIN,45967931.2141144,GIN,0.0,30.37852,11.033539920318727,57.0356747583713,17.0,Low,Low,Medium
Guinea,2001,1,1.0,GIN,87718398.8188008,GIN,0.0,25.98312,-4.395400000000002,-14.46877596406936,15.0,Low,Low,Medium
Guinea-Bissau,1963,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1964,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1966,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1967,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1968,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1969,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1970,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1972,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1973,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
Guinea-Bissau,1998,1,1.0,,0.0,,0.0,14.42207171314741,-6.186182255106559,-30.01798339944799,1.0,Low,Low,Low
Guinea-Bissau,1999,1,1.0,,0.0,,0.0,19.344980079681275,4.922908366533864,34.1345436664696,1.0,Low,Low,Low
Haiti,1989,1,1.0,,0.0,,0.0,19.63548638132296,3.670077821011676,22.987684951171204,1.0,Low,Low,Low
Haiti,1991,1,1.0,,0.0,,0.0,21.5413671875,-2.985208687986379,-12.17132266298131,1.0,Low,Low,Medium
Haiti,2004,1,1.0,HTI,0.0,HTI,21.0318339277222,41.506024096385545,10.430784096385544,33.56622216396572,21.0,Extreme,Low,Medium
Haiti,2024,1,1.0,HTI,19751091.2623219,HTI,26.9490564091987,76.63224000000001,-0.9442922580645076,-1.217239583387464,27.0,Extreme,Low,Very High
Haiti,2025,1,2.0,,0.0,,0.0,65.38810483870968,-11.24413516129033,-14.672852002356096,1.0,Low,Low,High
"Honduras, Nicaragua",1957,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
"Hungary, Russia (Soviet Union)",1956,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Hyderabad,1947,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
Hyderabad,1948,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
"Hyderabad, India",1948,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1948,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1949,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1950,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1951,1,2.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1956,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1957,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1958,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1959,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1961,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1962,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1963,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1964,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1965,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1966,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1967,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1968,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1969,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1970,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1971,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1979,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1980,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1981,1,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1982,2,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1983,3,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1984,3,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1985,3,1.0,,0.0,,0.0,,,,1.0,Low,Low,
India,1986,3,1.0,,0.0,,0.0,15.047689243027888,,,1.0,Low,Low,Low
India,1987,3,1.0,,0.0,,0.0,19.200511811023624,4.152822567995736,27.597742755884468,1.0,Low,Low,Low
India,1988,3,1.3333333333333333,,0.0,,0.0,15.965408560311284,-3.2351032507123403,-16.849046955378366,1.0,Low,Low,Low
